Front,Rear,Linear_vel,X_position,Y_position,Time_Secs,Time_Nanoseconds
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
0.0,0.0,0.6,0.0,0.0,0,0
